transaction_id,user_id,amount,transaction_type,merchant_category,country,hour,device_risk_score,ip_risk_score,is_fraud
7280,366,147.7289790553089,Online,Electronics,UK,11,0.03789995399200374,0.18245376727645268,0
7273,6,70.76747023483908,QR,Travel,US,6,0.19907059205777308,0.27000404608178913,0
1379,619,153.05433140794315,Online,Travel,TR,6,0.07871462826323741,0.11500510271867888,0
8454,146,175.61828986856347,ATM,Food,UK,13,0.18963664125969606,0.2565613314391585,0
869,417,44.424730964943805,POS,Grocery,UK,10,0.05013671522493516,0.012121902693447562,0
2674,782,134.24210970527955,POS,Food,DE,6,0.15667461943305366,0.2267062186242202,0
7262,510,103.76942346171741,POS,Grocery,FR,17,0.0029925239484441144,0.20624027241403028,0
4862,277,84.69772674677913,POS,Travel,UK,12,0.0466586657564243,0.10414013611567398,0
4182,463,53.74846763806921,Online,Clothing,DE,17,0.11358124189180108,0.0943626236260649,0
5039,585,39.537562276919815,QR,Food,US,14,0.1486767537275607,0.22679795340284653,0
4805,921,111.14010508594303,POS,Food,US,14,0.24773477904021965,0.05466904260398697,0
6616,424,1.0,Online,Clothing,FR,20,0.1917702827843301,0.104111029314732,0
802,381,103.05142917781605,ATM,Electronics,TR,9,0.056302309373282095,0.2738099390679566,0
4979,252,144.20621605156998,ATM,Grocery,DE,13,0.13146916954931495,0.18865515505213706,0
5868,710,74.03293445594349,Online,Electronics,UK,20,0.20569631558520776,0.23544083116278008,0
5993,704,137.05496141333558,Online,Electronics,US,16,0.17021376020740092,0.004213879595129055,0
9895,624,2110.3835997082642,ATM,Food,US,1,0.7716231871916936,0.8689048216058004,1
4770,829,82.22541685428993,ATM,Electronics,DE,12,0.1649447761762359,0.022950837056644736,0
433,979,154.65614879409782,POS,Clothing,TR,23,0.19846684253148533,0.24680238147953115,0
3515,454,177.28368627933307,QR,Clothing,UK,16,0.039897282696157034,0.16457523109769992,0
2091,37,87.9849597425876,ATM,Travel,DE,13,0.16770552899839639,0.24556448534681116,0
4460,401,180.77459719450405,QR,Grocery,UK,22,0.17362856133048063,0.00643527357267244,0
3856,679,128.14199981608022,POS,Travel,TR,16,0.05234662473000749,0.06382690021209307,0
3502,541,130.63204712938537,QR,Travel,UK,12,0.08129695484929984,0.29761947131367533,0
5540,210,1.0,POS,Food,FR,7,0.2797939415297301,0.07785827371307168,0
6133,946,103.9535134104414,POS,Grocery,DE,14,0.1363062141597982,0.056949509549609256,0
8060,183,62.838181661095284,Online,Electronics,UK,17,0.2603628067596211,0.19001688806492392,0
1877,42,99.69757406804574,QR,Food,TR,7,0.2529627868225402,0.2816363378672792,0
3425,245,81.34297618975015,POS,Clothing,US,16,0.09941246561922736,0.1095289906347631,0
3378,74,125.45230693370335,ATM,Electronics,US,12,0.13523036221453502,0.017733593906905185,0
8014,185,1.0,ATM,Grocery,FR,16,0.19041861686943395,0.030177466813496444,0
1829,13,42.792676148623855,POS,Food,FR,11,0.23580898715637988,0.18264813188066553,0
42,647,154.11769365811546,POS,Food,US,6,0.026968877164438698,0.12781129622518986,0
8341,105,192.81638566812435,QR,Electronics,FR,9,0.02908968725479789,0.1062753728446927,0
8279,782,156.75232809348455,POS,Clothing,US,22,0.2703766396472899,0.25700104742092755,0
4509,888,128.03403300450253,Online,Grocery,DE,13,0.2327198570896225,0.11304882948954044,0
4310,984,71.04691993303877,POS,Food,DE,6,0.14842328928648046,0.2954777807427343,0
9966,339,22.168429062989272,Online,Travel,US,5,0.8711477200669329,0.9401450551885591,1
2815,502,36.26943543199131,Online,Electronics,US,17,0.07323631924040454,0.12508191102476726,0
9064,509,119.31584839792433,ATM,Electronics,FR,18,0.21566947310420592,0.24852018470386594,0
7443,404,95.2295909116676,ATM,Clothing,UK,8,0.21315157303077878,0.25920001614152866,0
5610,794,95.1192560550773,Online,Clothing,US,7,0.04878205569987112,0.02667747696795054,0
7190,282,48.619842841330794,QR,Travel,US,6,0.2540033085355663,0.22984317016824957,0
2132,52,102.99566185456307,Online,Food,TR,17,0.07198673844813465,0.1929859849689534,0
1229,389,162.62478645749997,ATM,Clothing,UK,10,0.29075011750817964,0.0428679066583228,0
5048,790,97.00502378428683,POS,Food,TR,23,0.14823209963176148,0.055448524867689884,0
5513,322,139.10665071019716,QR,Electronics,UK,6,0.12031726817781227,0.12755913981421804,0
5397,402,111.89403850998241,Online,Food,DE,19,0.2932902375706018,0.09594108638998183,0
655,692,137.7031063615562,ATM,Grocery,FR,22,0.29253345389508634,0.24638340995903718,0
518,492,79.90145139715186,Online,Food,UK,11,0.28705384416310453,0.15723818113109495,0
5314,855,137.90724446053386,POS,Grocery,DE,11,0.26195034082964697,0.2252406120001153,0
778,341,126.08456297904915,POS,Clothing,DE,10,0.06181332921231148,0.12015104655711126,0
9378,177,1.0,Online,Clothing,UK,14,0.1512936427923512,0.2803160091118172,0
5286,62,170.84869869187816,QR,Electronics,UK,16,0.2839231602782348,0.11977429260038004,0
5067,225,1.0,POS,Electronics,DE,14,0.07654779485491363,0.1985841919921806,0
3405,797,79.34385571153435,POS,Travel,UK,8,0.04215540445311045,0.22087081967657737,0
3583,880,131.00418408059784,POS,Electronics,DE,16,0.15063283106075098,0.10449646366404444,0
8447,52,98.01789610525434,Online,Grocery,TR,11,0.04014290724997956,0.24783292300739884,0
5485,823,59.431074955222016,Online,Electronics,US,10,0.2798088198960644,0.0842242919630979,0
6979,689,162.20512580783614,ATM,Electronics,UK,19,0.18790488690407953,0.04663235022868782,0
6683,964,169.15785845667335,Online,Grocery,FR,12,0.080003453599741,0.015162467722809924,0
9587,740,1343.7148077906543,Online,Travel,US,20,0.8565535051792311,0.7027233701935677,1
9474,661,119.42926445163016,POS,Food,UK,23,0.2793481095007221,0.045818301086798394,0
5563,757,26.518697442674338,QR,Grocery,UK,17,0.05587149009438146,0.2368290295307281,0
6809,340,103.6036696068227,Online,Grocery,DE,6,0.04619845236259638,0.24747685797071245,0
9069,435,35.97920982917046,QR,Food,DE,10,0.04424319639914892,0.28821480022870816,0
3459,729,78.86709856914392,ATM,Electronics,UK,18,0.10278423258455564,0.2867196671798879,0
8706,254,186.0551619569349,QR,Food,UK,14,0.004181962672611406,0.28714760348444635,0
1421,480,99.56325120512004,POS,Travel,UK,18,0.033194412758712544,0.10990416455089709,0
156,465,100.12511501585614,QR,Food,TR,8,0.2081599233101644,0.06064263082470786,0
1772,461,97.87579387285898,QR,Clothing,TR,8,0.11963405613431456,0.12918581244743432,0
7272,408,7.438071192413588,QR,Clothing,TR,8,0.09261720850809166,0.10164552875708847,0
3310,923,97.89247341592662,ATM,Food,US,19,0.00016281067455001797,0.16953615592875457,0
1017,403,94.43535461973465,QR,Clothing,FR,16,0.16073556950788195,0.14224012593166568,0
3411,413,64.38553570968602,QR,Travel,UK,15,0.010800183596401957,0.23517927844279363,0
7929,484,106.8097931402749,Online,Clothing,TR,14,0.27828218657342346,0.020975187933968808,0
1370,918,98.89568425042113,ATM,Travel,TR,6,0.0317298111192374,0.06751179400262725,0
1889,93,182.63744779084396,Online,Clothing,US,14,0.06582863472972388,0.18775575844739642,0
9528,702,4603.116689139892,QR,Grocery,US,9,0.7485760841993183,0.7408068170841099,1
4642,113,100.07719842061263,Online,Clothing,UK,14,0.11110577424573094,0.2916897717688701,0
5832,885,49.68561230810275,POS,Grocery,DE,22,0.23830694135169878,0.21542267292554063,0
2584,752,122.16454633037128,ATM,Travel,TR,16,0.15564511119468116,0.28592674260153905,0
9481,427,115.18789745504633,Online,Grocery,FR,6,0.25363038415857236,0.11019165723758668,0
8409,19,52.460454073361234,Online,Clothing,DE,15,0.24060788722675663,0.28081873103403104,0
1304,68,96.74497306223479,ATM,Electronics,DE,6,0.02408345270429668,0.26846586412925955,0
7266,485,95.94690690577131,ATM,Travel,TR,10,0.16329616834367758,0.11541179673815154,0
5841,522,82.84029758677893,QR,Grocery,DE,18,0.018058699851521465,0.16073872056258037,0
2737,400,95.74574171744895,POS,Grocery,DE,14,0.17938595714545877,0.07922377195626626,0
9043,776,141.2303645961014,ATM,Travel,FR,14,0.2031383412145036,0.027572498841010974,0
3128,868,176.12194548782725,QR,Clothing,FR,22,0.18400112918318018,0.011003611599519802,0
7590,809,46.42903041439599,Online,Grocery,UK,8,0.0741167930137908,0.07105236730641636,0
8284,505,123.70674005915487,POS,Travel,DE,18,0.07242551361827639,0.1016708587007107,0
6574,71,19.125511037921328,QR,Grocery,FR,14,0.0479048840205558,0.17894911319149573,0
5626,102,120.16361387054349,Online,Electronics,US,21,0.27932505002138774,0.24152699850746068,0
9145,98,66.54286246663334,ATM,Travel,DE,21,0.23604310346391114,0.2762771835301281,0
808,550,175.73573062472013,QR,Food,FR,8,0.27608739513170794,0.18496015468900565,0
1584,367,142.29255922345018,POS,Travel,DE,23,0.2001467836324509,0.015253360663208503,0
3100,787,106.5796480280933,QR,Electronics,UK,19,0.11640894659251243,0.2180199029445894,0
2510,987,51.54246336303368,QR,Travel,FR,12,0.016484890484400126,0.22604591237826607,0
9443,630,66.80552471934168,POS,Electronics,DE,23,0.2905633999973464,0.2554305964874843,0
6332,98,67.96356936866776,POS,Electronics,US,6,0.1036791491263839,0.0027995438659047965,0
2046,144,138.17190906947383,ATM,Clothing,TR,22,0.11522184581789925,0.20437992262969956,0
2296,406,3.6531855877222768,QR,Grocery,FR,23,0.04687259465536676,0.24358382882880797,0
7306,233,63.55170890056251,QR,Clothing,UK,13,0.004046101332416385,0.25354741246463175,0
205,910,148.39727565704698,ATM,Food,UK,11,0.06805373634262075,0.23352543951474636,0
216,400,107.5615536083421,ATM,Travel,FR,16,0.06600204442014493,0.10894744037058397,0
5740,578,26.387131825851355,ATM,Clothing,DE,11,0.024710584381014422,0.030656072756850006,0
1084,133,184.59174187622918,QR,Food,FR,14,0.22104117626878908,0.0279097727619256,0
1322,310,91.4421806624818,QR,Food,FR,12,0.2735920108647255,0.026809578955898392,0
4664,343,55.23077289042206,Online,Clothing,US,8,0.19272721574918103,0.1558339081887039,0
1670,991,118.40925182060042,POS,Electronics,TR,18,0.22775288910548444,0.08850592930793384,0
308,355,89.84096316895598,POS,Food,TR,23,0.18064233593095883,0.08593861304529504,0
5615,320,79.48719820394565,POS,Travel,FR,14,0.1691446814924124,0.2567928242669472,0
493,14,60.68479734308356,ATM,Electronics,TR,22,0.042559485528088636,0.038211272220559256,0
230,724,164.7913535886346,POS,Electronics,TR,6,0.24876318625854085,0.29566163573336174,0
718,614,22.305349777622865,Online,Clothing,US,16,0.11513709082315285,0.003969650585723483,0
2382,471,101.97302902320523,QR,Electronics,DE,15,0.1283316286189292,0.184689496246925,0
6919,278,22.883490120532457,QR,Travel,UK,18,0.12557198145674883,0.0910049237028889,0
7007,942,13.251215152706237,POS,Grocery,FR,23,0.2685862738735799,0.14137213909366947,0
8216,712,175.3292423066787,Online,Travel,UK,21,0.058122852564873935,0.23789153521071252,0
5183,576,137.22648041507014,Online,Travel,US,10,0.1659780880834647,0.17688752736587496,0
1480,667,87.08556683424408,ATM,Clothing,TR,23,0.03779020416200863,0.05167872780642089,0
9958,894,132.4883478790274,Online,Clothing,NG,8,0.9444376553514614,0.9310437460082442,1
540,698,145.39995780912287,ATM,Grocery,FR,16,0.02336239184253176,0.12487294439227213,0
5105,250,140.6685511314712,Online,Clothing,DE,7,0.24287932215283076,0.032801131543200586,0
7938,227,145.78323482420348,POS,Travel,DE,6,0.18990498753369736,0.018277112748214697,0
3476,810,83.42994481518681,QR,Clothing,FR,18,0.28674553118180646,0.23509285295498653,0
2181,937,102.76280491433383,Online,Travel,FR,13,0.2752054734260338,0.09864200193703364,0
5783,295,124.20639600196148,ATM,Grocery,DE,22,0.09542708859362713,0.15476959620608327,0
4615,955,186.94959051634262,POS,Food,FR,19,0.2526491010299249,0.13839471246016327,0
3522,89,102.28146649939319,ATM,Travel,DE,20,0.24990898963214297,0.05737157069545634,0
3059,792,87.13445669076617,POS,Grocery,DE,15,0.13566418998707372,0.23967520463539796,0
3677,265,1.1443410272772354,Online,Travel,UK,7,0.25704804061867553,0.013876919950833155,0
3374,952,131.13135199061605,Online,Travel,DE,6,0.12309510405341755,0.23922154487257702,0
7894,480,113.90046424432501,Online,Grocery,US,21,0.14141720531822252,0.27082014804032184,0
3052,897,108.78544713022833,POS,Travel,TR,7,0.10380675526367483,0.05183848031820538,0
8408,970,127.87352640459349,POS,Food,TR,13,0.2627963554406653,0.16399672098014326,0
389,719,6.925777472225576,POS,Clothing,US,14,0.11388592029842554,0.16996894370371815,0
3312,19,122.19929107802649,ATM,Clothing,FR,23,0.08076344498217077,0.1600317820850722,0
8784,56,79.3654920159561,POS,Clothing,DE,11,0.12337705612424549,0.03631310992367994,0
4096,611,84.07591005647598,POS,Food,FR,7,0.12059219607837515,0.21519412189066742,0
1099,412,67.96575032511996,QR,Grocery,FR,20,0.17624520989498565,0.19350187735554034,0
5145,281,1.0,Online,Electronics,DE,23,0.25097668281439,0.04531588781933249,0
8849,228,140.74126898940557,QR,Food,DE,15,0.15130816695960542,0.20539465291829728,0
4304,934,149.18677556978233,Online,Grocery,FR,14,0.10901576384832877,0.07168795678432058,0
8286,319,31.054172564133367,ATM,Food,DE,22,0.1523795089577831,0.2397820198364608,0
9071,224,26.86830235504877,Online,Electronics,TR,17,0.1943774225177098,0.10880314314851557,0
6817,385,107.95432629219331,QR,Clothing,DE,18,0.017838537635431893,0.17173000047453968,0
9583,808,10.0,POS,Travel,TR,19,0.7288061766142375,0.7491614154907927,1
7221,674,81.39327293293258,POS,Travel,US,6,0.08945878422629024,0.16088468542189796,0
9475,374,187.31461003300456,QR,Electronics,US,23,0.29520612874920077,0.1085729480803129,0
4359,227,100.95170881080384,QR,Food,DE,11,0.115485561176841,0.1955040549861948,0
2047,64,158.70940825296606,QR,Electronics,DE,18,0.11069244737713235,0.2940135665322627,0
3057,677,133.8052464647416,QR,Clothing,UK,8,0.244880840813184,0.043125656765027574,0
8779,970,132.7114753248369,QR,Food,US,6,0.24703783694935755,0.0014303021214974287,0
3812,527,91.91600363927523,POS,Grocery,DE,15,0.10455349917005669,0.03417804007922872,0
943,659,48.72681627444232,ATM,Food,FR,20,0.2788281343403305,0.1999542185435604,0
8098,83,191.69019296818908,Online,Clothing,US,14,0.13256376344834922,0.13574044116890152,0
822,31,101.71909111289675,POS,Clothing,UK,19,0.03009071726431286,0.1565691604085296,0
9231,186,108.35582996124879,POS,Grocery,DE,23,0.27163492786676374,0.19341542033625023,0
3064,297,183.85295876485563,Online,Electronics,UK,17,0.07504491053368924,0.269459844146767,0
8984,104,17.4158255754502,ATM,Food,FR,21,0.08946210792703946,0.09509878380321041,0
8734,87,161.15564725341517,POS,Grocery,UK,21,0.09058701602053652,0.2641086950049506,0
1776,991,87.12956964075194,POS,Clothing,US,18,0.2978934315346688,0.0005878017194706264,0
8025,664,115.56761915070254,Online,Food,TR,22,0.15220502842335695,0.2642080972766908,0
4552,409,68.58345827052246,QR,Food,UK,21,0.08773109132218199,0.25928061580162653,0
7913,820,126.66823544675903,POS,Food,US,10,0.2607893072694566,0.001145993558844871,0
5542,902,180.91892384456565,ATM,Travel,UK,15,0.1388438113016606,0.16828520215320325,0
6581,281,84.22299685518207,Online,Electronics,UK,19,0.04034957327769093,0.19294871390274534,0
162,849,114.64759167594175,ATM,Electronics,FR,9,0.08463131659087265,0.29328725418566437,0
8442,583,140.3166009529465,Online,Electronics,FR,12,0.11639441687275065,0.2558180560729031,0
8847,605,103.96384577183854,QR,Food,DE,9,0.13625222132688197,0.050204282063729434,0
7986,155,58.38250427059561,ATM,Travel,DE,8,0.17068261217544564,0.20276869314491994,0
6645,232,114.70124798054573,QR,Grocery,UK,19,0.17519752170321057,0.23086157570317167,0
8128,381,73.120797240602,ATM,Grocery,UK,16,0.10871806993398693,0.18316298771000694,0
7720,157,72.17576149306112,POS,Electronics,DE,13,0.19174615044159316,0.20703683398941528,0
5530,370,77.31578651695492,QR,Grocery,FR,17,0.17246679691090017,0.05594419061112294,0
4667,119,77.55200920299131,POS,Food,DE,21,0.20207310299862966,0.09419851413275071,0
4495,491,69.9494939684054,POS,Electronics,US,20,0.22495861632923395,0.28766556897355783,0
2762,315,162.95906607566025,ATM,Clothing,US,23,0.1610030365073216,0.06507263311972165,0
8332,818,146.4081416755058,ATM,Travel,UK,6,0.2572246186656885,0.20428783065554001,0
9666,554,1513.834351459423,QR,Food,UK,19,0.9650234082721916,0.9714807314136069,1
7597,135,9.779613875146197,QR,Clothing,FR,21,0.14039618964499515,0.21443956832898786,0
5679,403,154.52588373713343,ATM,Electronics,TR,13,0.04351085755449895,0.28646683494818703,0
6444,252,137.82659504933554,Online,Travel,TR,18,0.03118405706057745,0.047855465860514625,0
242,792,188.3025152026144,QR,Electronics,US,18,0.04549856361805207,0.07953156140201857,0
5768,515,136.91992245302686,Online,Grocery,FR,11,0.20647467152628474,0.20510345157135437,0
8061,663,146.6996111576893,ATM,Clothing,DE,10,0.26094986046792495,0.251836408135731,0
6739,322,75.03143978404228,Online,Clothing,DE,7,0.0022407695416160832,0.17519766985115368,0
1353,975,176.58212330745187,POS,Food,FR,8,0.12459816105943287,0.07360564161621158,0
8147,335,78.80261689626052,ATM,Clothing,UK,20,0.19024313719825497,0.23637622352782528,0
877,339,108.95570056842337,Online,Electronics,FR,10,0.20845716764258868,0.16509614241159784,0
5321,560,192.84218314245862,Online,Food,TR,18,0.25095721827184003,0.04272080604030306,0
9806,374,3842.8136903215645,ATM,Electronics,UK,13,0.8048819543500013,0.7542479416640465,1
276,897,101.68615514606876,POS,Food,UK,19,0.0780926563218136,0.23703984233457362,0
3990,260,161.08540697599767,QR,Clothing,DE,21,0.2264682293191933,0.13173565676957247,0
9818,215,10.0,QR,Travel,DE,4,0.9035449815361544,0.8505457205847694,1
6839,993,175.26193447032068,ATM,Travel,TR,20,0.10075192897065068,0.10527535776318493,0
3220,796,187.55677987072215,POS,Travel,UK,8,0.19352530595032957,0.18012944542521225,0
9622,596,1034.9382122284924,ATM,Clothing,UK,5,0.7030317406976128,0.9405241762950151,1
9237,885,115.54881725071114,POS,Clothing,FR,22,0.24255831290672614,0.22823516949700523,0
1894,944,43.42971949324813,QR,Clothing,FR,19,0.15287049839701364,0.042106071230876625,0
1199,527,96.93853123990115,Online,Food,FR,23,0.05218304727009867,0.006734716713476718,0
8433,129,142.59417046885224,QR,Electronics,UK,15,0.06422271917506367,0.20347088570533153,0
9658,15,1074.5975356877907,Online,Clothing,NG,7,0.9969873087891791,0.7591640550517157,1
2932,829,127.3284581431128,POS,Grocery,DE,15,0.08788461481990889,0.23829246379752675,0
62,990,17.41952016408581,QR,Travel,DE,10,0.0722711132012608,0.18583547510744214,0
976,282,87.51529137666031,QR,Food,TR,12,0.16263250851673253,0.25207242918165035,0
4414,520,83.07963889715921,QR,Grocery,US,8,0.12060051514219361,0.21652191359730924,0
4302,131,22.926094754281607,ATM,Clothing,TR,15,0.21151506789130617,0.2131587638156357,0
5664,157,139.403520080148,QR,Grocery,FR,7,0.2510807414372622,0.152640753439649,0
7278,875,222.64308105712007,ATM,Clothing,DE,16,0.020784219571780328,0.15654802034751378,0
5978,202,167.87941046384213,Online,Clothing,FR,14,0.1734154092054613,0.09153152800600436,0
2776,174,84.13254163017363,POS,Electronics,TR,18,0.29601771283059836,0.09832625802352818,0
8274,41,62.312282971631824,QR,Grocery,FR,19,0.29467089960975773,0.14482755172351927,0
9572,57,567.6843301704484,POS,Grocery,NG,4,0.7740670370173084,0.8564688229302853,1
7041,627,40.61965662371253,POS,Grocery,US,21,0.15246933345596939,0.1458090566465577,0
4934,779,1.0,ATM,Clothing,TR,20,0.046736763708835456,0.08549677605590951,0
9479,667,123.22784507435752,QR,Grocery,FR,17,0.08178400831501705,0.04095375585869247,0
534,579,70.01681728205006,POS,Electronics,UK,17,0.267551032697988,0.2615785850712893,0
3282,786,103.58091963551401,Online,Clothing,TR,21,0.025449857019193466,0.17891395104395488,0
7429,272,116.08817797319506,POS,Electronics,UK,12,0.2920812729471392,0.13664486002523413,0
9287,629,161.63237521909218,ATM,Travel,FR,9,0.23123791782319233,0.10802528894808212,0
4906,266,106.6620026987406,Online,Electronics,UK,9,0.050939141591212864,0.15365192492107177,0
591,43,81.79468893053938,ATM,Food,DE,19,0.07974265019215414,0.06537092776377107,0
8514,524,72.35475308146005,POS,Clothing,US,11,0.2789993141633845,0.13565223480173122,0
2042,111,65.66703954133408,ATM,Grocery,TR,10,0.1359034535262828,0.0570132867731368,0
8150,320,27.99394354602937,ATM,Food,FR,15,0.21636270500681576,0.07320672540736864,0
2297,567,25.911638871025616,QR,Food,US,13,0.15864859871571194,0.003078154569911584,0
2439,432,72.66079220421452,Online,Grocery,DE,20,0.16646240552679328,0.29034378206050604,0
4313,659,43.90595168328743,Online,Grocery,FR,7,0.09883415328756308,0.2099301350963239,0
2249,470,163.624827195389,Online,Clothing,TR,22,0.015983998640446927,0.04751282181972918,0
9878,567,3541.4025778085265,Online,Clothing,TR,17,0.7238617664192042,0.7871765399297161,1
916,314,112.7157813276855,QR,Grocery,US,11,0.19896271655670045,0.28661219344752403,0
9967,728,3856.707129469008,QR,Electronics,US,4,0.8442207146971511,0.8080028041399333,1
1559,618,1.0,Online,Food,US,11,0.06600651103213737,0.02731771229621611,0
8700,288,112.56930194287582,Online,Grocery,UK,23,0.09576095461321033,0.15322458093611444,0
2131,219,95.663887542925,Online,Clothing,FR,22,0.2362056061998575,0.138218706963607,0
2110,848,134.51279645614017,Online,Electronics,US,10,0.11462808892613327,0.04937668592799683,0
2981,440,75.46039871891969,QR,Food,TR,19,0.29268136213964563,0.029126920759073482,0
6670,402,95.19543904156333,QR,Grocery,DE,20,0.12507440324280245,0.2054612701110834,0
5037,297,86.54503406617661,ATM,Clothing,TR,16,0.11611086020796113,0.0625396044465251,0
1804,275,67.96838849320189,POS,Clothing,US,17,0.05446463745828062,0.1095750823695989,0
5564,762,44.79533444147271,Online,Food,US,10,0.050942296217408,0.03653166605969827,0
2337,217,49.751204245005646,POS,Clothing,DE,23,0.05331816569327804,0.03555587137110768,0
6590,864,77.82377925997999,Online,Travel,TR,8,0.11529603294106087,0.17856460104857516,0
8608,686,145.18663921492055,POS,Electronics,TR,16,0.10984389909654325,0.07492906946957932,0
4256,445,201.8436085897908,Online,Grocery,US,20,0.17037570321895648,0.18624316494854612,0
9611,63,3079.544746066131,ATM,Electronics,TR,8,0.8534672299517456,0.8307159619715816,1
9977,112,1665.529692410876,POS,Travel,US,8,0.7994725916150296,0.9823158509534257,1
9888,278,1853.0967597977503,Online,Clothing,DE,11,0.9739420506087881,0.7273967320159925,1
8380,656,67.4913863956921,Online,Clothing,FR,23,0.05386954211348396,0.07564026388726959,0
723,474,121.25666233568607,QR,Grocery,DE,8,0.13349783640758436,0.29219189560442166,0
7379,551,159.31716178413552,ATM,Travel,UK,11,0.17025183852076542,0.13604656491006142,0
8632,72,89.45958377468945,ATM,Travel,TR,16,0.22097640231106322,0.15320862874963992,0
496,121,92.39545569266006,Online,Food,FR,17,0.085861722418662,0.13759735798732017,0
807,739,92.88757856801071,POS,Clothing,US,8,0.05740084933208753,0.22784771310104102,0
4464,293,53.6537956950196,POS,Grocery,DE,13,0.2660079854724542,0.04413642997260773,0
9330,382,75.73243446072145,ATM,Food,US,22,0.1655215861995847,0.22017600929625722,0
7712,642,137.55605953902406,QR,Clothing,UK,17,0.2976380390025578,0.25083333823000875,0
9724,613,1597.2955740496354,QR,Food,US,7,0.9925048727938719,0.750667567066182,1
2593,816,183.04959520703113,Online,Travel,TR,13,0.22506492761010022,0.19455806089555663,0
5838,887,50.2584504315363,ATM,Clothing,DE,23,0.07037207506438387,0.19572048957556779,0
4793,333,136.99603801232752,POS,Food,TR,10,0.1388097291771351,0.2462886624302748,0
6823,322,126.88350591009484,QR,Travel,FR,6,0.01596715036131988,0.2562872573361152,0
2352,82,59.590567087593094,Online,Travel,US,7,0.14691985554806633,0.15734416836239584,0
8836,639,46.20670372555168,QR,Electronics,UK,18,0.26478854324575385,0.12741757566073147,0
9449,738,82.77566175229605,POS,Electronics,DE,7,0.22210729565931783,0.07133891153984243,0
5981,20,112.59401800464278,Online,Travel,TR,10,0.1262744652379987,0.1988661679622088,0
2729,623,15.490189118359922,QR,Food,TR,16,0.24311270020444026,0.07459562543334688,0
3628,122,67.22969801976961,POS,Electronics,TR,14,0.056390221784507005,0.021742723599828807,0
5281,308,143.22703347317247,Online,Food,DE,18,0.2893808932519551,0.14311430820668894,0
4261,348,83.29553964523845,QR,Clothing,FR,14,0.21749887768206164,0.03258139372373163,0
4659,426,1.5051603279700743,QR,Electronics,US,7,0.14591526067743563,0.2786077261451255,0
5628,853,112.23502132308535,Online,Grocery,US,20,0.08452520197216491,0.07328392038971575,0
934,957,64.32628409464806,Online,Clothing,DE,8,0.010431772701648922,0.20932406451803523,0
665,403,121.56499065318582,QR,Food,DE,12,0.10559710273643073,0.06280541748621234,0
6608,645,102.07813963167776,QR,Travel,FR,18,0.1403074479354264,0.273136085387107,0
8578,209,1.0,Online,Electronics,TR,16,0.213631194145748,0.29503998621374866,0
553,977,107.05777073455975,POS,Grocery,FR,8,0.25751962927415606,0.1417418392922062,0
3124,916,106.82957586991964,POS,Electronics,FR,21,0.23642270378525068,0.02887043579130026,0
4494,527,74.49567116405109,Online,Grocery,US,17,0.1252998191045295,0.035387624073687805,0
3835,874,67.02521458411914,POS,Food,UK,14,0.17337150248614336,0.1598007335553414,0
4007,495,112.33652255434659,QR,Food,UK,10,0.26661492676048437,0.14508441292942395,0
1430,353,120.19577906578598,POS,Electronics,TR,7,0.1694730368079693,0.07036238514698342,0
1022,713,99.63637025001468,QR,Food,TR,14,0.19293343136134486,0.0792057638557802,0
9072,411,114.69381059250733,Online,Clothing,US,13,0.11934467914427499,0.18987571139371714,0
5498,942,76.59137421995783,Online,Clothing,DE,7,0.09994742581437818,0.2745506044151586,0
9889,767,10.0,Online,Grocery,US,16,0.7727458303250139,0.9624934763039616,1
9664,427,2983.8892005086464,ATM,Travel,NG,4,0.7027946499112824,0.7897428577949867,1
9185,471,111.01065925724012,ATM,Electronics,UK,8,0.08701168262274744,0.29344942125748635,0
292,904,82.7611277320552,ATM,Food,US,12,0.15973416418727876,0.01937854795180801,0
6059,207,140.1530244329389,ATM,Food,FR,12,0.037057967442679494,0.09441858112066306,0
6612,105,35.74392507176887,Online,Travel,FR,21,0.03415400090822089,0.08965873774612029,0
1897,803,132.59324263465476,Online,Clothing,TR,9,0.18754341735942223,0.04734730278702937,0
9814,854,10.0,POS,Clothing,US,9,0.9928075257042714,0.8272431384281619,1
9614,200,1535.1112481481919,ATM,Travel,FR,15,0.7322477119934411,0.8497187391567863,1
8932,214,132.14039944214863,POS,Food,DE,16,0.15834916871970417,0.009922942623687559,0
2920,783,173.60689140825593,Online,Grocery,DE,8,0.2783391255636054,0.12759670539567608,0
306,437,123.11312322271021,QR,Grocery,US,23,0.18251405986515715,0.04790067882905562,0
5524,980,86.1190650431741,ATM,Food,TR,10,0.10491030207158741,0.19881765643761298,0
5207,615,1.0,Online,Food,US,13,0.14532176750660375,0.22975404425424606,0
1328,547,76.75369127920811,ATM,Clothing,TR,10,0.21722060151957218,0.01863791531850162,0
5627,891,125.51602062220903,Online,Clothing,UK,16,0.06262094318522728,0.014828315807267388,0
231,916,128.3212513993883,QR,Electronics,UK,7,0.10160418725504017,0.2777783009477821,0
8534,961,190.21275685389463,QR,Travel,TR,19,0.1318681780761964,0.2000666553724102,0
7207,555,223.64999633840432,POS,Grocery,TR,20,0.0739054132925551,0.08106349444336326,0
3385,347,214.09514582570858,Online,Food,TR,17,0.08090302614474923,0.28749740970268156,0
8162,41,132.49715089061968,ATM,Electronics,US,21,0.06071893699107456,0.1721276601898423,0
